Country Name,Country Code,Series Name,Series Code,2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 11, female, interpolated",SP.POP.AG11.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 11, male, interpolated",SP.POP.AG11.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 12, female, interpolated",SP.POP.AG12.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 12, male, interpolated",SP.POP.AG12.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 13, female, interpolated",SP.POP.AG13.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 13, male, interpolated",SP.POP.AG13.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 14, female, interpolated",SP.POP.AG14.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 14, male, interpolated",SP.POP.AG14.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 15, female, interpolated",SP.POP.AG15.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 15, male, interpolated",SP.POP.AG15.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 16, female, interpolated",SP.POP.AG16.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 16, male, interpolated",SP.POP.AG16.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 17, female, interpolated",SP.POP.AG17.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 17, male, interpolated",SP.POP.AG17.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 18, female, interpolated",SP.POP.AG18.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 18, male, interpolated",SP.POP.AG18.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 19, female, interpolated",SP.POP.AG19.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 19, male, interpolated",SP.POP.AG19.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 20, female, interpolated",SP.POP.AG20.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 20, male, interpolated",SP.POP.AG20.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 21, female, interpolated",SP.POP.AG21.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 21, male, interpolated",SP.POP.AG21.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 22, female, interpolated",SP.POP.AG22.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 22, male, interpolated",SP.POP.AG22.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 23, female, interpolated",SP.POP.AG23.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 23, male, interpolated",SP.POP.AG23.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 24, female, interpolated",SP.POP.AG24.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 24, male, interpolated",SP.POP.AG24.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 25, female, interpolated",SP.POP.AG25.FE.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Age population, age 25, male, interpolated",SP.POP.AG25.MA.IN,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.9098511087333,23.8743967852946,23.3400409004829,22.6170599229103,21.7082744936126,21.195673605404
Middle East & North Africa (IDA & IBRD countries),TMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.36942129135211,5.29934916084573,5.15398782753934,5.14709311041241,5.16515372800054,5.67853507678882
Middle East & North Africa (IDA & IBRD countries),TMN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.00708918580511,2.91941141566298,2.88359089828429,2.82632753261161,2.73786527463696,2.69579740081228
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,74.4390402856514,74.8955393093402,75.470868626465,75.5732306765435,75.6275631401302,74.7095540396599
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.604127197848,69.7128123503652,70.1758146030762,70.4915334084817,70.7270346698035,69.7356523541705
Middle East & North Africa (IDA & IBRD countries),TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.9585514664059,72.2301322796325,72.7432285455686,72.9633890576299,73.1193901266412,72.1463761984205
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,101.336732132713,96.7720656367532,91.1032713058048,90.5999990890303,90.4411688522792,101.139015856047
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,171.454378714807,171.103840264772,164.834613015822,159.647859623505,156.475978590977,169.523101615033
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,22.2157783109766,21.7112720252035,21.0166430829634,20.7560058519897,20.4973879311703,20.0928444619665
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, infant, female (per 1,000 live births)",SP.DYN.IMRT.FE.IN,20.4041094810974,19.9525096776493,19.2942835315194,19.029206656554,18.7598372291835,18.3494105724961
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, infant, male (per 1,000 live births)",SP.DYN.IMRT.MA.IN,23.9258450538656,23.4360604125523,22.6927280687872,22.4610874689202,22.2059199080265,21.7502000036863
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, neonatal (per 1,000 live births)",SH.DYN.NMRT,14.5122667461097,14.2401968569582,13.9566449364821,13.8046381700506,13.6686543919563,13.4138657900902
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,27.2712045175177,26.5945169006358,25.4111917915221,25.1838520860093,24.88070213978,24.2640136758541
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, under-5, female (per 1,000)",SH.DYN.MORT.FE,25.3560990354112,24.6891333604045,23.5681629848995,23.3661538147133,23.0218617846616,22.4407049899549
Middle East & North Africa (IDA & IBRD countries),TMN,"Mortality rate, under-5, male (per 1,000)",SH.DYN.MORT.MA,29.1268528854464,28.3980795931934,27.2092175397282,27.0042884722339,26.7168961154288,26.0613646688478
Middle East & North Africa (IDA & IBRD countries),TMN,Net migration,SM.POP.NETM,-217777,-520948,-667613,50634,-19956,-55547
Middle East & North Africa (IDA & IBRD countries),TMN,Number of deaths ages 10-14 years,SH.DTH.1014,16690,16433,14997,15136,15083,14900
Middle East & North Africa (IDA & IBRD countries),TMN,Number of deaths ages 10-19 years,SH.DTH.1019,45664,45102,43749,44760,44071,43012
Middle East & North Africa (IDA & IBRD countries),TMN,Number of deaths ages 15-19 years,SH.DTH.1519,28974,28669,28752,29624,28988,28112
Middle East & North Africa (IDA & IBRD countries),TMN,Number of deaths ages 20-24 years,SH.DTH.2024,38043,36072,37042,38463,36014,33328
Middle East & North Africa (IDA & IBRD countries),TMN,Number of deaths ages 5-14 years,SH.DTH.0514,..,..,..,..,..,..
Middle East & North Africa (IDA & IBRD countries),TMN,Number of deaths ages 5-9 years,SH.DTH.0509,23837,23168,19878,20063,19697,18949
Middle East & North Africa (IDA & IBRD countries),TMN,Number of infant deaths,SH.DTH.IMRT,206183,198666,189531,184831,178729,172746
Middle East & North Africa (IDA & IBRD countries),TMN,"Number of infant deaths, female",SH.DTH.IMRT.FE,92311,88874,84635,82450,79585,76856
Middle East & North Africa (IDA & IBRD countries),TMN,"Number of infant deaths, male",SH.DTH.IMRT.MA,113872,109792,104896,102381,99144,95890
Middle East & North Africa (IDA & IBRD countries),TMN,Number of neonatal deaths,SH.DTH.NMRT,135161,129402,126256,122931,118832,115734
Middle East & North Africa (IDA & IBRD countries),TMN,Number of under-five deaths,SH.DTH.MORT,254337,244861,229634,224763,217318,209164
Middle East & North Africa (IDA & IBRD countries),TMN,"Number of under-five deaths, female",SH.DTH.MORT.FE,115184,110796,103600,101349,97846,94068
Middle East & North Africa (IDA & IBRD countries),TMN,"Number of under-five deaths, male",SH.DTH.MORT.MA,139153,134065,126034,123414,119472,115096
Middle East & North Africa (IDA & IBRD countries),TMN,"Population ages 00-04, female",SP.POP.0004.FE,21620845,21856653,21906671,21829457,21615501,21315304
